,cik_str,ticker,title,SIC
524,930157,RTO,RENTOKIL INITIAL PLC /FI,8741
525,1289490,EXR,Extra Space Storage Inc.,6798
526,1645590,HPE,Hewlett Packard Enterprise Co,5045
527,1757898,STE,STERIS plc,3842
528,720005,RJF,RAYMOND JAMES FINANCIAL INC,6211
529,909037,SQM,CHEMICAL & MINING CO OF CHILE INC,1400
530,84839,ROL,ROLLINS INC,7340
531,1121788,GRMN,GARMIN LTD,3812
532,1145197,PODD,INSULET CORP,3841
533,51253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,2860
534,1070304,IX,ORIX CORP,6159
535,922224,PPL,PPL Corp,4911
536,29905,DOV,DOVER Corp,3530
537,940944,DRI,DARDEN RESTAURANTS INC,5812
538,46619,HEI,HEICO CORP,3724
539,21076,CLX,CLOROX CO /DE/,2842
540,814547,FICO,FAIR ISAAC CORP,7389
541,1335258,LYV,"Live Nation Entertainment, Inc.",7900
542,920148,LH,LABORATORY CORP OF AMERICA HOLDINGS,8071
543,859737,HOLX,HOLOGIC INC,3844
544,4281,HWM,Howmet Aerospace Inc.,3350
545,906163,NVR,NVR INC,1531
546,29989,OMC,OMNICOM GROUP INC.,7311
547,1590955,PAYC,"Paycom Software, Inc.",7372
548,910631,KOF,COCA COLA FEMSA SAB DE CV,2086
549,1122411,ASX,"ASE Technology Holding Co., Ltd.",3674
550,858470,CTRA,Coterra Energy Inc.,1311
551,1439124,EBR,BRAZILIAN ELECTRIC POWER CO,4911
552,1094285,TDY,TELEDYNE TECHNOLOGIES INC,3812
553,915191,FRFHF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN,6331
554,912595,MAA,MID AMERICA APARTMENT COMMUNITIES INC.,6798
555,798941,FCNCA,FIRST CITIZENS BANCSHARES INC /DE/,6022
556,1450346,POAHY,Porsche Automobil Holding SE / ADR,
557,1455967,PTAIY,PT Astra International Tbk / ADR,
558,92380,LUV,SOUTHWEST AIRLINES CO,4512
559,1060955,ICLR,ICON PLC,8731
560,1130310,CNP,CENTERPOINT ENERGY INC,4911
561,1567094,CNHI,CNH Industrial N.V.,3531
562,740260,VTR,"Ventas, Inc.",6798
563,313216,PHG,KONINKLIJKE PHILIPS NV,3844
564,79282,BRO,"BROWN & BROWN, INC.",6411
565,1383312,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",7389
566,35527,FITB,FIFTH THIRD BANCORP,6022
567,1096343,MKL,MARKEL GROUP INC.,6331
568,943452,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,3743
569,811156,CMS,CMS ENERGY CORP,4931
570,728535,JBHT,HUNT J B TRANSPORT SERVICES INC,4213
571,1175454,FLT,FLEETCOR TECHNOLOGIES INC,7389
572,1805284,RKT,"Rocket Companies, Inc.",6162
573,746515,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,4731
574,100493,TSN,"TYSON FOODS, INC.",2015
575,1546066,PBA,PEMBINA PIPELINE CORP,1382
576,717826,ERIC,ERICSSON LM TELEPHONE CO,3663
577,1281761,RF,REGIONS FINANCIAL CORP,6021
578,1069347,SGSOY,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI,
579,1048477,BMRN,BIOMARIN PHARMACEUTICAL INC,2834
580,1126328,PFG,PRINCIPAL FINANCIAL GROUP INC,6321
581,711404,COO,"COOPER COMPANIES, INC.",3851
582,1564408,SNAP,Snap Inc,7370
583,1406234,BIP,Brookfield Infrastructure Partners L.P.,4400
584,912593,SUI,SUN COMMUNITIES INC,6798
585,731802,ATO,ATMOS ENERGY CORP,4924
586,815097,CCL,CARNIVAL CORP,4400
587,1679273,LW,"Lamb Weston Holdings, Inc.",2030
588,1783398,UWMC,UWM Holdings Corp,6162
589,1022671,STLD,STEEL DYNAMICS INC,3312
590,1506293,PINS,"PINTEREST, INC.",7370
591,1671750,DSCSY,Disco Corporation/ADR,
592,1179929,MOH,"MOLINA HEALTHCARE, INC.",6324
593,100517,UAL,"United Airlines Holdings, Inc.",4512
594,4127,SWKS,"SKYWORKS SOLUTIONS, INC.",3674
595,764478,BBY,BEST BUY CO INC,5731
596,1766502,CHWY,"Chewy, Inc.",5961
597,1758730,TW,Tradeweb Markets Inc.,6200
598,9389,BALL,BALL Corp,3411
599,23217,CAG,CONAGRA BRANDS INC.,2000
600,1438077,JRONY,Jeronimo Martins SGPS SA,
601,48898,HUBB,HUBBELL INC,3670
602,1324424,EXPE,"Expedia Group, Inc.",4700
603,91419,SJM,J M SMUCKER Co,2033
604,1020569,IRM,IRON MOUNTAIN INC,6798
605,1353283,SPLK,SPLUNK INC,7372
606,857005,PTC,PTC INC.,7372
607,1101302,ENTG,ENTEGRIS INC,3089
608,97210,TER,"TERADYNE, INC",3825
609,1419612,SEDG,"SOLAREDGE TECHNOLOGIES, INC.",3674
610,1190723,TS,TENARIS SA,3312
611,860731,TYL,TYLER TECHNOLOGIES INC,7372
612,822416,PHM,PULTEGROUP INC/MI/,1531
613,20286,CINF,CINCINNATI FINANCIAL CORP,6331
614,1389170,TRGP,Targa Resources Corp.,4922
615,1397911,LPLA,LPL Financial Holdings Inc.,6200
616,1124140,EXAS,EXACT SCIENCES CORP,8071
617,49196,HBAN,HUNTINGTON BANCSHARES INC /MD/,6021
618,1754301,FOXA,Fox Corp,4833
619,1316835,BLDR,"Builders FirstSource, Inc.",5211
620,832101,IEX,IDEX CORP /DE/,3561
621,1447629,LNNGY,Li Ning Co. Ltd.,
622,73124,NTRS,NORTHERN TRUST CORP,6022
623,1642896,IOT,Samsara Inc.,7373
624,920522,ESS,"ESSEX PROPERTY TRUST, INC.",6798
625,1773383,DT,"Dynatrace, Inc.",7372
626,1013237,FDS,FACTSET RESEARCH SYSTEMS INC,7370
627,51644,IPG,"INTERPUBLIC GROUP OF COMPANIES, INC.",7311
628,1015922,CHKP,CHECK POINT SOFTWARE TECHNOLOGIES LTD,7372
629,1025378,WPC,W. P. Carey Inc.,6798
630,749098,MGA,MAGNA INTERNATIONAL INC,3714
631,1823945,OWL,BLUE OWL CAPITAL INC.,6282
632,1031308,BSY,BENTLEY SYSTEMS INC,7372
633,1066119,VIV,TELEFONICA BRASIL S.A.,4813
634,1022079,DGX,QUEST DIAGNOSTICS INC,8071
635,789570,MGM,MGM Resorts International,7011
636,1125259,CUK,CARNIVAL PLC,4400
637,1445930,KB,KB Financial Group Inc.,6029
638,1669414,SMPNY,"Sompo Japan Nipponkoa Holdings, Inc./ADR",
639,811250,HLDCY,HENDERSON LAND DEVELOPMENT COMPANY LTD /FI,
640,11544,WRB,BERKLEY W R CORP,6331
641,1095073,RE,EVEREST RE GROUP LTD,6331
642,1002047,NTAP,"NetApp, Inc.",3572
643,1634997,AGR,"Avangrid, Inc.",4911
644,908937,SIRI,SIRIUS XM HOLDINGS INC.,4832
645,1802768,RPRX,Royalty Pharma plc,2834
646,1748790,AMCR,Amcor plc,3990
647,52988,J,JACOBS SOLUTIONS INC.,1600
648,1000697,WAT,WATERS CORP /DE/,3826
649,1374310,CBOE,"Cboe Global Markets, Inc.",6200
650,1562401,AMH,American Homes 4 Rent,6798
651,101778,MRO,MARATHON OIL CORP,1311
652,1065696,LKQ,LKQ CORP,5010
653,861884,RS,RELIANCE STEEL & ALUMINUM CO,5051
654,1601712,SYF,Synchrony Financial,6199
655,24545,TAP,MOLSON COORS BEVERAGE CO,2082
656,1069183,AXON,"AXON ENTERPRISE, INC.",3480
657,1400691,HDELY,HeidelbergCement AG,8880
658,1533232,BEP,Brookfield Renewable Partners L.P.,4911
659,1552033,TRU,TransUnion,7320
660,1378789,AER,AerCap Holdings N.V.,7359
661,877212,ZBRA,ZEBRA TECHNOLOGIES CORP,3560
662,91440,SNA,Snap-on Inc,3420
663,1262823,WLK,WESTLAKE CORP,2860
664,1402436,SSNC,SS&C Technologies Holdings Inc,7372
665,1086222,AKAM,AKAMAI TECHNOLOGIES INC,7389
666,1263043,SHG,SHINHAN FINANCIAL GROUP CO LTD,6021
667,1144519,BG,BUNGELTD,2070
668,31791,RVTY,"REVVITY, INC.",3826
669,33213,EQT,EQT Corp,1311
670,42888,GGG,GRACO INC,3561
671,1172724,GFI,GOLD FIELDS LTD,1040
672,16732,CPB,CAMPBELL SOUP CO,2000
673,1375365,SMCI,"Super Micro Computer, Inc.",3571
674,1483994,HTHT,H World Group Ltd,7011
675,1780232,GFL,GFL Environmental Inc.,4953
676,1003935,NICE,NICE Ltd.,7372
677,1810806,U,Unity Software Inc.,7372
678,105016,WSO,WATSCO INC,5070
679,1281721,SGIOY,SHIONOGI & CO LTD,8880
680,1443646,BAH,Booz Allen Hamilton Holding Corp,8742
681,1711269,EVRG,"Evergy, Inc.",4931
682,759944,CFG,CITIZENS FINANCIAL GROUP INC/RI,6022
683,879169,INCY,INCYTE CORP,8731
684,60086,L,LOEWS CORP,6331
685,1001474,KKPNY,KONINKLIJKE KPN N V,4813
686,1811210,LCID,"Lucid Group, Inc.",3711
687,874761,AES,AES CORP,4991
688,1333141,FMS,Fresenius Medical Care AG & Co. KGaA,8090
689,352541,LNT,ALLIANT ENERGY CORP,4931
690,1009001,CCJ,CAMECO CORP,1090
691,1937926,BAM,Brookfield Asset Management Ltd.,6282
692,1744676,TME,Tencent Music Entertainment Group,4832
693,38777,BEN,FRANKLIN RESOURCES INC,6282
694,1722482,AVTR,"Avantor, Inc.",3826
695,8818,AVY,Avery Dennison Corp,2670
696,37785,FMC,FMC CORP,2800
697,1855612,GRAB,Grab Holdings Ltd,7389
698,72331,NDSN,NORDSON CORP,3569
699,1736541,NIO,NIO Inc.,3711
700,217346,TXT,TEXTRON INC,3720
701,896076,MGDDY,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI,8880
702,845982,SNN,SMITH & NEPHEW PLC,3842
703,1324404,CF,"CF Industries Holdings, Inc.",2870
704,1575965,GLPI,"Gaming & Leisure Properties, Inc.",6798
705,1547873,PTCAY,PT Chandra Asri Petrochemical Tbk/ADR,8880
706,1874178,RIVN,"Rivian Automotive, Inc. / DE",3711
707,93556,SWK,"STANLEY BLACK & DECKER, INC.",3420
708,910521,DECK,DECKERS OUTDOOR CORP,3021
709,895417,ELS,EQUITY LIFESTYLE PROPERTIES INC,6798
710,945841,POOL,POOL CORP,5090
711,1321732,PEN,Penumbra Inc,3841
712,106040,WDC,WESTERN DIGITAL CORP,3572
713,1319161,WMG,Warner Music Group Corp.,7900
714,800954,OMRNY,OMRON CORP /FI,8880
715,898293,JBL,JABIL INC,3672
716,1070750,HST,"HOST HOTELS & RESORTS, INC.",6798
717,1137789,STX,Seagate Technology Holdings plc,3572
718,1786352,BILL,"BILL Holdings, Inc.",7372
719,1801198,LEGN,Legend Biotech Corp,2834
720,1170010,KMX,CARMAX INC,5500
721,864749,TRMB,TRIMBLE INC.,3829
722,1468174,H,Hyatt Hotels Corp,7011
723,1306830,CE,Celanese Corp,2820
724,842023,TECH,BIO-TECHNE Corp,2836
725,1352010,EPAM,"EPAM Systems, Inc.",7371
726,62996,MAS,MASCO CORP /DE/,3430
727,1126975,MMP,"Magellan Midstream Partners, L.P.",4610
728,909327,SUZ,Suzano S.A.,2621
729,906345,CPT,CAMDEN PROPERTY TRUST,6798
730,1445475,BOUYY,Bouygues SA,
731,1883685,DKNG,DraftKings Inc.,7990
732,879101,KIM,KIMCO REALTY CORP,6798
733,1646972,ACI,"Albertsons Companies, Inc.",5411
734,873303,SRPT,"Sarepta Therapeutics, Inc.",2834
735,790051,CSL,CARLISLE COMPANIES INC,3060
736,858446,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/,7011
737,1261333,DOCU,"DOCUSIGN, INC.",7372
738,1679788,COIN,"Coinbase Global, Inc.",6199
739,75677,PKG,PACKAGING CORP OF AMERICA,2650
740,932477,LNVGY,LENOVO GROUP LTD,9721
741,1660134,OKTA,"Okta, Inc.",7372
742,1650164,TOST,"Toast, Inc.",7374
743,1089063,DKS,"DICK'S SPORTING GOODS, INC.",5940
744,1370637,ETSY,ETSY INC,7389
745,1447669,TWLO,TWILIO INC,7372
746,806968,WPP,WPP plc,7311
747,930826,SLVYY,SOLVAY S A /ADR/,
748,866374,FLEX,FLEX LTD.,3672
749,849399,GEN,Gen Digital Inc.,7372
750,1285785,MOS,MOSAIC CO,2870
751,868857,ACM,AECOM,8711
752,1174922,WYNN,WYNN RESORTS LTD,7011
753,891103,MTCH,"Match Group, Inc.",7370
754,1504122,PTBRY,PT Bank Negara Indonesia (Persero) Tbk/ADR,
755,1056696,MANH,MANHATTAN ASSOCIATES INC,7372
756,779152,JKHY,JACK HENRY & ASSOCIATES INC,7373
757,922621,ERIE,ERIE INDEMNITY CO,6411
758,1336920,LDOS,"Leidos Holdings, Inc.",7373
759,1159152,JHX,James Hardie Industries plc,3272
760,1002638,OTEX,OPEN TEXT CORP,7373
761,765880,PEAK,"HEALTHPEAK PROPERTIES, INC.",6798
762,1062579,DOX,AMDOCS LTD,7371
763,1699838,CFLT,"Confluent, Inc.",7372
764,1127248,EMRAF,EMERA INC,4911
765,1792044,VTRS,Viatris Inc,2834
766,1163653,NMR,NOMURA HOLDINGS INC,6211
767,1111711,NI,NISOURCE INC.,4931
768,1787425,XP,XP Inc.,6211
769,96943,TFX,TELEFLEX INC,3841
770,855658,LSCC,LATTICE SEMICONDUCTOR CORP,3674
771,1001290,BAP,CREDICORP LTD,6029
772,1609711,GDDY,GoDaddy Inc.,7373
773,1794515,ZI,ZoomInfo Technologies Inc.,7372
774,1474432,PSTG,"Pure Storage, Inc.",3572
775,944314,LSI,"LIFE STORAGE, INC.",6798
776,1849253,RYAN,"RYAN SPECIALTY HOLDINGS, INC.",6411
777,78128,WTRG,"Essential Utilities, Inc.",4941
778,1747748,XM,Qualtrics International Inc.,7372
779,51434,IP,INTERNATIONAL PAPER CO /NEW/,2621
780,59527,LECO,LINCOLN ELECTRIC HOLDINGS INC,3540
781,1109354,BRKR,BRUKER CORP,3826
782,1564708,NWSA,NEWS CORP,2711
783,1527166,CG,Carlyle Group Inc.,6282
784,1161125,BCH,BANK OF CHILE,6029
785,1341766,CELH,"Celsius Holdings, Inc.",2086
786,908255,BWA,BORGWARNER INC,3714
787,1069202,LII,LENNOX INTERNATIONAL INC,3585
788,895126,CHK,CHESAPEAKE ENERGY CORP,1311
789,21175,CNA,CNA FINANCIAL CORP,6331
790,1082554,UTHR,UNITED THERAPEUTICS Corp,2834
791,110621,RPM,RPM INTERNATIONAL INC/DE/,2851
792,1889539,CRBG,"Corebridge Financial, Inc.",6311
793,1642545,SWAV,"Shockwave Medical, Inc.",3841
794,1492422,APLS,"Apellis Pharmaceuticals, Inc.",2834
795,1370946,OC,Owens Corning,3290
796,1811074,TPL,Texas Pacific Land Corp,6792
797,1617640,ZG,"ZILLOW GROUP, INC.",7389
798,1897982,AZPN,"Aspen Technology, Inc.",7371
799,1571283,REXR,"Rexford Industrial Realty, Inc.",6798
800,1591698,PCTY,Paylocity Holding Corp,7372
801,813828,PARA,Paramount Global,4833
802,1584509,ARMK,Aramark,5812
803,1286681,DPZ,DOMINOS PIZZA INC,5140
804,1487533,JXHLY,"ENEOS Holdings, Inc./ADR",
805,1611983,LBRDA,Liberty Broadband Corp,4841
806,1177609,FIVE,"FIVE BELOW, INC",5331
807,12208,BIO,"BIO-RAD LABORATORIES, INC.",3826
808,20212,CHDN,Churchill Downs Inc,7948
809,1043277,CHRW,"C. H. ROBINSON WORLDWIDE, INC.",4731
810,910606,REG,REGENCY CENTERS CORP,6798
811,1278021,MKTX,MARKETAXESS HOLDINGS INC,6211
812,813762,IEP,ICAHN ENTERPRISES L.P.,3714
813,1287750,ARCC,ARES CAPITAL CORP,
814,320335,GL,GLOBE LIFE INC.,6311
815,91142,AOS,SMITH A O CORP,3630
816,1590895,CZR,"Caesars Entertainment, Inc.",7011
817,1015820,QGEN,QIAGEN N.V.,2836
818,1019849,PAG,"PENSKE AUTOMOTIVE GROUP, INC.",5500
819,1841666,APA,APA Corp,1311
820,1734722,PATH,"UiPath, Inc.",7372
821,1423902,WES,"Western Midstream Partners, LP",4922
822,1507079,FND,"Floor & Decor Holdings, Inc.",5211
823,6201,AAL,American Airlines Group Inc.,4512
824,1067428,AU,ANGLOGOLD ASHANTI LTD,1040
825,1100682,CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",8731
826,1725057,CDAY,Ceridian HCM Holding Inc.,7372
827,1511737,UI,Ubiquiti Inc.,3663
828,1219601,CCK,CROWN HOLDINGS INC,3411
829,1024305,COTY,COTY INC.,2844
830,1046102,RBA,RITCHIE BROS AUCTIONEERS INC,7389
831,737758,TTC,TORO CO,3524
832,1032975,LOGI,LOGITECH INTERNATIONAL S.A.,3577
833,91576,KEY,KEYCORP /NEW/,6021
834,1298675,CUBE,CubeSmart,6798
835,916540,DAR,DARLING INGREDIENTS INC.,2070
836,1076378,CX,CEMEX SAB DE CV,3241
837,1579241,ALLE,Allegion plc,7381
838,1042046,AFG,AMERICAN FINANCIAL GROUP INC,6331
839,89089,SCI,SERVICE CORP INTERNATIONAL,7200
840,1116132,TPR,"TAPESTRY, INC.",3100
841,1000228,HSIC,HENRY SCHEIN INC,5047
842,1043219,NLY,ANNALY CAPITAL MANAGEMENT INC,6798
843,913144,RNR,RENAISSANCERE HOLDINGS LTD,6331
844,1529192,VIPS,Vipshop Holdings Ltd,5961
845,1665918,USFD,US Foods Holding Corp.,5140
846,1858985,ONON,On Holding AG,3021
847,77360,PNR,PENTAIR plc,3550
848,1043604,JNPR,JUNIPER NETWORKS INC,3576
849,1436786,OUKPY,Outotec OYJ,
850,4457,UHAL,U-Haul Holding Co /NV/,7510
851,812011,MTN,VAIL RESORTS INC,7990
852,1604778,QRVO,"Qorvo, Inc.",3674
853,701985,BBWI,"Bath & Body Works, Inc.",5621
854,1331875,FNF,"Fidelity National Financial, Inc.",6361
855,887225,KEP,KOREA ELECTRIC POWER CORP,4911
856,898174,RGA,REINSURANCE GROUP OF AMERICA INC,6311
857,1647088,WSC,WillScot Mobile Mini Holdings Corp.,7350
858,915389,EMN,EASTMAN CHEMICAL CO,2821
859,82811,RRX,REGAL REXNORD CORP,3621
860,1579298,BURL,"Burlington Stores, Inc.",5311
861,851205,CGNX,COGNEX CORP,3823
862,1090425,LAMR,LAMAR ADVERTISING CO/NEW,6798
863,1718852,RXDX,"Prometheus Biosciences, Inc.",2834
864,904851,YPF,YPF SOCIEDAD ANONIMA,2911
865,1135951,RDY,DR REDDYS LABORATORIES LTD,2834
866,1495686,ZSHGY,Zhongsheng Group Holdings Limited/ADR/,
867,352915,UHS,UNIVERSAL HEALTH SERVICES INC,8062
868,1611052,PCOR,"PROCORE TECHNOLOGIES, INC.",7372
869,1560385,LSXMA,Liberty Media Corp,4833
870,1333986,EQH,"Equitable Holdings, Inc.",6411
871,1070423,PAA,PLAINS ALL AMERICAN PIPELINE LP,4610
872,1692819,VST,Vistra Corp.,4911
873,769218,AEG,AEGON NV,6311
874,1385535,GLPEY,"Galp Energia, SGPS, S.A.",
875,1588823,TFII,TFI International Inc.,4210
876,1347557,PAC,Pacific Airport Group,4581
877,1792580,OVV,Ovintiv Inc.,1311
878,1049183,ACCYY,ACCOR,
879,1027664,ESLT,ELBIT SYSTEMS LTD,3728
880,764622,PNW,PINNACLE WEST CAPITAL CORP,4911
881,880266,AGCO,AGCO CORP /DE,3523
882,1609550,INSP,"Inspire Medical Systems, Inc.",3841
883,914475,NBIX,NEUROCRINE BIOSCIENCES INC,2836
884,1446457,BDNNY,Boliden AB,
885,1428439,ROKU,"ROKU, INC",4841
886,1073404,GGB,GERDAU S.A.,3310
887,1492691,KNX,Knight-Swift Transportation Holdings Inc.,4213
888,5513,UNM,Unum Group,6321
889,730272,RGEN,REPLIGEN CORP,2836
890,927066,DVA,DAVITA INC.,8090
891,1027552,BSAC,BANCO SANTANDER CHILE,6029
892,1127055,VIVHY,VIVENDI,4941
893,1048695,FFIV,"F5, INC.",3576
894,1177394,SNX,TD SYNNEX CORP,5045
895,1880661,TPG,TPG Inc.,6282
896,1618673,PFGC,Performance Food Group Co,5141
897,1771917,KRTX,"Karuna Therapeutics, Inc.",2834
898,15615,MTZ,MASTEC INC,1623
899,1289419,MORN,"Morningstar, Inc.",6282
900,1915657,DINO,HF Sinclair Corp,4610
901,1627014,BKI,"Black Knight, Inc.",7372
902,314590,SSL,SASOL LTD,1311
903,1845338,MNDY,monday.com Ltd.,7372
904,1338065,DCP,"DCP Midstream, LP",4922
905,1831097,AGL,"agilon health, inc.",8090
906,1357615,KBR,"KBR, INC.",1600
907,1123452,ASR,SOUTHEAST AIRPORT GROUP,4581
908,1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",3730
909,1856525,CNM,"Core & Main, Inc.",5099
910,1446418,MTLHY,Mitsubishi Chemical Holdings Corp,
911,1037540,BXP,BOSTON PROPERTIES INC,6798
912,1467623,DBX,"DROPBOX, INC.",7372
913,40729,ALLY,Ally Financial Inc.,6022
914,822818,CLH,CLEAN HARBORS INC,4955
915,1531152,BJ,"BJ's Wholesale Club Holdings, Inc.",5331
916,46080,HAS,"HASBRO, INC.",3944
917,831641,TTEK,TETRA TECH INC,8711
918,1015650,SKM,SK TELECOM CO LTD,4812
919,818686,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2834
920,1065837,SKX,SKECHERS USA INC,3140
921,1519751,FBIN,"Fortune Brands Innovations, Inc.",2430
922,105634,EME,"EMCOR Group, Inc.",1731
923,937556,MASI,MASIMO CORP,3845
924,1342874,TX,Ternium S.A.,3312
925,1604028,WMS,"ADVANCED DRAINAGE SYSTEMS, INC.",3086
926,1232524,JAZZ,Jazz Pharmaceuticals plc,2834
927,1669162,KNSL,"Kinsale Capital Group, Inc.",6331
928,1783879,HOOD,"Robinhood Markets, Inc.",6211
929,818479,XRAY,DENTSPLY SIRONA Inc.,3843
930,764065,CLF,CLEVELAND-CLIFFS INC.,1000
931,794170,TOL,"Toll Brothers, Inc.",1531
932,842162,LEA,LEAR CORP,3714
933,1408075,GPK,GRAPHIC PACKAGING HOLDING CO,2650
934,719955,WSM,WILLIAMS SONOMA INC,5700
935,1751008,APP,AppLovin Corp,7370
936,726958,CASY,CASEYS GENERAL STORES INC,5500
937,1674101,VRT,Vertiv Holdings Co,3679
938,1455863,COLD,AMERICOLD REALTY TRUST,6798
939,19584,CHE,CHEMED CORP,8082
940,1450123,JBSAY,JBS S.A.,
941,1449003,ASXFY,ASX Ltd.,
942,1418819,IRDM,Iridium Communications Inc.,3669
943,929008,WCC,WESCO INTERNATIONAL INC,5063
944,1308547,DLB,"Dolby Laboratories, Inc.",6794
945,34903,FRT,FEDERAL REALTY INVESTMENT TRUST,6798
946,751364,NNN,"NNN REIT, INC.",6798
947,910073,NYCB,NEW YORK COMMUNITY BANCORP INC,6036
948,350894,SEIC,SEI INVESTMENTS CO,6211
949,85535,RGLD,ROYAL GOLD INC,6795
950,1720635,NVT,nVent Electric plc,3550
951,315213,RHI,ROBERT HALF INTERNATIONAL INC.,7363
952,1177702,SAIA,SAIA INC,4213
953,1013871,NRG,"NRG ENERGY, INC.",4911
954,106640,WHR,WHIRLPOOL CORP /DE/,3630
955,1818874,SOFI,"SoFi Technologies, Inc.",6199
956,1309108,WEX,WEX Inc.,7389
957,201533,CMS-PB,CONSUMERS ENERGY CO,4931
958,1170858,SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP,4941
959,723612,CAR,"AVIS BUDGET GROUP, INC.",7510
960,1552653,REMYY,Remy Cointreau/ADR,
961,1635088,ROIV,Roivant Sciences Ltd.,2834
962,1570585,LBTYA,Liberty Global plc,4841
963,1037038,RL,RALPH LAUREN CORP,2320
964,1810997,XPEV,XPENG INC.,3711
965,935494,NATI,NATIONAL INSTRUMENTS CORP,7372
966,1557860,GLOB,Globant S.A.,7374
967,1330568,SLV,iShares Silver Trust,6221
968,7536,ARW,"ARROW ELECTRONICS, INC",5065
969,1732845,WRK,WestRock Co,2650
970,49600,EGP,EASTGROUP PROPERTIES INC,6798
971,769520,MIDD,MIDDLEBY Corp,3580
972,100826,UELMO,UNION ELECTRIC CO,4911
973,896622,ATR,"APTARGROUP, INC.",3089
974,1360604,HR,Healthcare Realty Trust Inc,6798
975,888491,OHI,OMEGA HEALTHCARE INVESTORS INC,6798
976,1842827,BZ,Kanzhun Ltd,7370
977,1034670,ALV,AUTOLIV INC,3714
978,1327068,USO,"United States Oil Fund, LP",6221
979,1069157,EWBC,EAST WEST BANCORP INC,6022
980,1438569,GRFS,Grifols SA,2834
981,70318,THC,TENET HEALTHCARE CORP,8062
982,866291,ALGM,"ALLEGRO MICROSYSTEMS, INC.",3674
983,74260,ORI,OLD REPUBLIC INTERNATIONAL CORP,6351
984,914208,IVZ,Invesco Ltd.,6282
985,103379,VFC,V F CORP,2320
986,1849853,STVN,Stevanato Group S.p.A.,3841
987,1481045,DSEEY,Daiwa Securities Group Inc.,8880
988,938323,PSO,PEARSON PLC,2731
989,1091907,WWE,WORLD WRESTLING ENTERTAINMENTINC,7812
990,1838413,YMM,Full Truck Alliance Co. Ltd.,7372
991,1474735,GNRC,GENERAC HOLDINGS INC.,3621
992,1378992,BERY,"BERRY GLOBAL GROUP, INC.",3089
993,1289460,TXRH,"Texas Roadhouse, Inc.",5812
994,96223,JEF,Jefferies Financial Group Inc.,6211
995,1021635,OGE,OGE ENERGY CORP.,4911
996,29644,DCI,DONALDSON Co INC,3564
997,1037976,JLL,JONES LANG LASALLE INC,6531
998,1826168,TIMB,TIM S.A.,4813
999,1513761,NCLH,Norwegian Cruise Line Holdings Ltd.,4400
1000,16058,CACI,CACI INTERNATIONAL INC /DE/,7373
1001,1633931,BLD,TopBuild Corp,1700
1002,1852244,GXO,"GXO Logistics, Inc.",4700
1003,1334036,CROX,"Crocs, Inc.",3021
1004,1653482,GTLB,Gitlab Inc.,7372
1005,1372920,EDU,New Oriental Education & Technology Group Inc.,8200
1006,1707753,ESTC,Elastic N.V.,7372
1007,1910851,RCM,R1 RCM Inc. /DE,8741
1008,941221,ICL,ICL Group Ltd.,2870
1009,216228,ITT,ITT INC.,3561
1010,1789832,HESM,Hess Midstream LP,1311
1011,1884082,PSNY,Polestar Automotive Holding UK PLC,3711
1012,1720671,HCP,"HashiCorp, Inc.",7371
1013,1535929,VOYA,"Voya Financial, Inc.",6311
1014,39263,CFR,"CULLEN/FROST BANKERS, INC.",6021
1015,1046257,INGR,Ingredion Inc,2040
1016,1023128,LAD,LITHIA MOTORS INC,5500
1017,917273,RMBS,RAMBUS INC,3674
1018,1616862,AXTA,Axalta Coating Systems Ltd.,2851
1019,1475922,PRI,"Primerica, Inc.",6311
1020,1618732,NTNX,"Nutanix, Inc.",7372
1021,921825,FR,FIRST INDUSTRIAL REALTY TRUST INC,6798
1022,1818201,CCCS,CCC Intelligent Solutions Holdings Inc.,7372
1023,1596783,CTLT,"Catalent, Inc.",2834
1024,1398659,G,Genpact LTD,8742
1025,906553,BYD,BOYD GAMING CORP,7011
1026,1264136,WF,WOORI FINANCIAL GROUP INC.,6029
1027,1071371,CIB,BANCOLOMBIA SA,6029
1028,315852,RRC,RANGE RESOURCES CORP,1311
1029,1005284,OLED,UNIVERSAL DISPLAY CORP \PA\,3670
1030,1326380,GME,GameStop Corp.,5734
1031,1513845,YNDX,Yandex N.V.,7370
1032,1131383,STN,STANTEC INC,8711
1033,1430162,CSAN,Cosan S.A.,5500
1034,108312,WWD,"Woodward, Inc.",3620
1035,1049502,MKSI,MKS INSTRUMENTS INC,3823
1036,1291733,GOL,Gol Intelligent Airlines Inc.,4512
1037,853816,LSTR,LANDSTAR SYSTEM INC,4213
